Date,Store_ID,Item_ID,Sales,Promotion,Holiday,Region,Temperature,Fuel_Price
2023-04-01,1,103,29,Yes,No,West,30,2.56
2023-04-01,1,104,94,Yes,Yes,East,39,2.82
2023-04-01,1,105,67,Yes,No,West,29,2.93
2023-04-01,2,101,54,No,Yes,South,39,4.43
2023-04-01,2,102,51,No,Yes,North,39,3.03
2023-04-01,2,103,71,No,No,South,25,3.39
2023-04-01,2,104,78,No,Yes,North,35,3.92
2023-04-01,2,105,77,Yes,No,West,38,3.93
2023-04-01,3,101,52,Yes,Yes,North,31,2.75
2023-04-01,3,102,84,Yes,No,North,22,3.38
2023-04-01,3,103,65,No,No,East,31,2.73
2023-04-01,3,104,90,Yes,No,South,32,3.84
2023-04-01,3,105,65,No,No,East,31,3.17
2023-04-01,4,101,23,No,No,East,26,3.08
2023-04-01,4,102,99,No,No,East,21,3.92
2023-04-01,4,103,88,No,No,South,40,3.94
2023-04-01,4,104,63,Yes,Yes,East,38,3.82
2023-04-01,4,105,46,No,No,South,20,3.43
2023-04-01,5,101,59,No,No,North,30,3.38
2023-04-01,5,102,46,Yes,Yes,North,32,3.0
2023-04-01,5,103,87,Yes,No,North,32,4.37
2023-04-01,5,104,85,Yes,Yes,South,20,3.25
2023-04-01,5,105,50,No,Yes,West,25,3.97
2023-04-02,1,101,77,Yes,Yes,South,33,3.39
2023-04-02,1,102,56,No,No,North,36,3.74
2023-04-02,1,103,56,No,No,East,34,4.44
2023-04-02,1,104,51,No,No,South,37,3.66
2023-04-02,1,105,30,Yes,No,North,20,2.94
2023-04-02,2,101,25,Yes,Yes,West,39,2.6
2023-04-02,2,102,55,Yes,No,East,27,2.71
2023-04-02,2,103,30,Yes,No,East,37,3.91
2023-04-02,2,104,46,Yes,Yes,West,20,4.36
2023-04-02,2,105,63,No,No,South,33,4.21
2023-04-02,3,101,58,No,Yes,West,26,3.58
2023-04-02,3,102,51,No,Yes,South,33,2.58
2023-04-02,3,103,80,No,No,East,36,3.17
2023-04-02,3,104,31,No,No,North,27,2.64
2023-04-02,3,105,61,No,Yes,West,34,3.02
2023-04-02,4,101,58,Yes,No,West,32,3.43
2023-04-02,4,102,21,Yes,No,North,33,3.15
2023-04-02,4,103,74,Yes,Yes,West,31,4.35
2023-04-02,4,104,54,No,No,East,30,4.36
2023-04-02,4,105,92,Yes,Yes,East,35,2.69
2023-04-02,5,101,21,No,Yes,South,22,4.15
2023-04-02,5,102,35,Yes,Yes,South,23,2.86
2023-04-02,5,103,56,No,No,North,37,4.11
2023-04-02,5,104,100,No,No,East,23,3.0
2023-04-02,5,105,61,Yes,Yes,North,24,3.37
2023-04-03,1,101,77,No,No,East,37,3.77
2023-04-03,1,102,53,Yes,No,West,27,3.15
2023-04-03,1,103,53,Yes,Yes,North,38,2.89
2023-04-03,1,104,71,Yes,Yes,North,29,4.42
2023-04-03,1,105,48,No,Yes,South,24,3.14
2023-04-03,2,101,43,Yes,Yes,North,29,3.07
2023-04-03,2,102,93,Yes,Yes,North,38,3.64
2023-04-03,2,103,77,Yes,No,West,21,2.79
2023-04-03,2,104,55,No,No,East,20,3.29
2023-04-03,2,105,47,No,No,South,34,2.85
2023-04-03,3,101,90,No,Yes,South,29,4.09
2023-04-03,3,102,49,No,No,South,32,4.34
2023-04-03,3,103,98,Yes,Yes,East,36,3.51
2023-04-03,3,104,64,No,No,North,26,3.49
2023-04-03,3,105,26,No,No,East,28,3.71
2023-04-03,4,101,56,Yes,Yes,North,39,3.78
2023-04-03,4,102,24,No,No,South,32,4.11
2023-04-03,4,103,80,Yes,No,North,35,3.05
2023-04-03,4,104,25,No,No,East,22,4.4
2023-04-03,4,105,20,No,No,East,25,3.9
2023-04-03,5,101,36,Yes,Yes,West,31,2.83
2023-04-03,5,102,27,No,No,West,39,4.11
2023-04-03,5,103,55,No,Yes,West,24,2.65
2023-04-03,5,104,65,No,No,West,35,2.5
2023-04-03,5,105,39,No,No,West,39,3.96
2023-04-04,1,101,38,No,No,North,28,4.17
2023-04-04,1,102,20,No,Yes,South,35,3.04
2023-04-04,1,103,64,No,Yes,East,34,3.52
2023-04-04,1,104,61,No,No,South,34,3.66
2023-04-04,1,105,71,Yes,Yes,South,32,2.95
2023-04-04,2,101,93,Yes,No,North,21,2.52
2023-04-04,2,102,58,No,Yes,North,36,2.89
2023-04-04,2,103,60,No,Yes,East,20,4.36
2023-04-04,2,104,50,Yes,No,West,22,3.22
2023-04-04,2,105,56,No,No,West,23,3.42
2023-04-04,3,101,53,Yes,No,North,27,3.82
2023-04-04,3,102,40,No,No,South,30,3.62
2023-04-04,3,103,57,Yes,No,East,32,3.22
2023-04-04,3,104,95,Yes,Yes,North,21,2.99
2023-04-04,3,105,33,No,Yes,North,35,3.25
2023-04-04,4,101,80,No,Yes,East,29,2.89
2023-04-04,4,102,97,No,Yes,North,39,2.79
2023-04-04,4,103,94,No,No,South,27,2.87
2023-04-04,4,104,35,Yes,No,West,35,3.29
2023-04-04,4,105,51,No,Yes,South,38,4.19
2023-04-04,5,101,42,No,No,South,21,2.76
2023-04-04,5,102,65,No,No,West,32,3.71
2023-04-04,5,103,47,Yes,No,South,37,2.65
2023-04-04,5,104,92,Yes,Yes,West,27,3.18
2023-04-04,5,105,69,Yes,Yes,North,33,3.02
2023-04-05,1,101,50,No,Yes,North,35,3.86
2023-04-05,1,102,26,No,No,South,28,3.88
2023-04-05,1,103,86,No,No,East,40,2.91
2023-04-05,1,104,99,Yes,Yes,East,33,2.94
2023-04-05,1,105,51,No,Yes,East,36,3.72
2023-04-05,2,101,88,No,No,North,29,3.47
2023-04-05,2,102,93,Yes,Yes,West,35,2.78
2023-04-05,2,103,64,Yes,No,North,22,3.42
2023-04-05,2,104,74,Yes,Yes,North,31,4.35
2023-04-05,2,105,30,No,No,East,33,4.2
2023-04-05,3,101,74,Yes,Yes,East,24,3.62
2023-04-05,3,102,80,Yes,Yes,West,24,4.35
2023-04-05,3,103,84,No,Yes,West,35,3.1
2023-04-05,3,104,70,Yes,No,West,24,4.08
2023-04-05,3,105,42,Yes,Yes,North,40,4.1
2023-04-05,4,101,46,Yes,No,East,36,3.35
2023-04-05,4,102,86,Yes,No,North,36,3.08
2023-04-05,4,103,54,No,Yes,North,24,3.63
2023-04-05,4,104,96,Yes,No,East,21,4.18
2023-04-05,4,105,70,No,No,North,27,3.25
2023-04-05,5,101,96,No,No,East,37,4.41
2023-04-05,5,102,73,Yes,Yes,South,20,2.85
2023-04-05,5,103,90,No,Yes,North,39,4.12
2023-04-05,5,104,79,No,Yes,South,38,3.33
2023-04-05,5,105,56,Yes,Yes,East,20,4.39
2023-04-06,1,101,52,No,No,North,38,3.27
2023-04-06,1,102,52,No,Yes,East,31,3.13
2023-04-06,1,103,34,No,No,West,26,4.39
2023-04-06,1,104,24,Yes,Yes,North,35,4.48
2023-04-06,1,105,32,Yes,Yes,East,38,2.88
2023-04-06,2,101,50,Yes,No,South,26,4.46
2023-04-06,2,102,88,Yes,Yes,East,26,2.66
2023-04-06,2,103,81,No,No,South,31,3.76
2023-04-06,2,104,85,Yes,No,South,31,3.96
2023-04-06,2,105,45,No,No,East,38,2.71
2023-04-06,3,101,63,Yes,Yes,West,24,4.0
2023-04-06,3,102,28,Yes,No,North,23,4.08
2023-04-06,3,103,57,Yes,No,East,35,3.15
2023-04-06,3,104,39,Yes,No,East,31,3.79
2023-04-06,3,105,57,Yes,Yes,South,36,3.91
2023-04-06,4,101,55,No,Yes,West,27,4.13
2023-04-06,4,102,63,Yes,No,West,20,3.13
2023-04-06,4,103,43,No,No,North,37,3.86
2023-04-06,4,104,81,Yes,Yes,East,37,3.57
2023-04-06,4,105,28,Yes,Yes,South,31,3.07
2023-04-06,5,101,38,Yes,No,South,21,3.54
2023-04-06,5,102,100,Yes,No,South,26,4.24
2023-04-06,5,103,51,No,Yes,West,22,3.2
2023-04-06,5,104,97,Yes,No,West,32,4.46
2023-04-06,5,105,35,Yes,Yes,West,25,2.52
2023-04-07,1,101,37,Yes,Yes,West,35,2.72
2023-04-07,1,102,24,No,Yes,East,40,4.18
2023-04-07,1,103,30,No,Yes,West,37,3.2
2023-04-07,1,104,68,No,No,North,23,3.18
2023-04-07,1,105,77,No,No,South,27,2.58
2023-04-07,2,101,58,No,No,West,37,2.84
2023-04-07,2,102,98,Yes,No,North,38,4.46
2023-04-07,2,103,80,No,Yes,North,25,4.47
2023-04-07,2,104,59,No,Yes,South,34,3.44
2023-04-07,2,105,59,No,Yes,East,20,4.24
2023-04-07,3,101,87,No,Yes,North,38,3.4
2023-04-07,3,102,50,Yes,No,East,39,3.82
2023-04-07,3,103,77,Yes,Yes,East,34,4.02
2023-04-07,3,104,71,No,No,South,27,3.57
2023-04-07,3,105,97,Yes,No,East,30,2.82
2023-04-07,4,101,41,No,Yes,North,36,3.27
2023-04-07,4,102,48,Yes,No,North,22,3.88
2023-04-07,4,103,91,No,No,East,30,4.05
2023-04-07,4,104,28,Yes,No,South,37,4.32
2023-04-07,4,105,30,Yes,Yes,North,39,3.77
2023-04-07,5,101,25,Yes,No,South,39,2.81
2023-04-07,5,102,80,Yes,No,West,20,3.48
2023-04-07,5,103,83,Yes,No,West,37,2.95
2023-04-07,5,104,51,Yes,No,West,34,2.83
2023-04-07,5,105,59,No,No,East,38,3.33
2023-04-08,1,101,59,No,No,North,40,4.12
2023-04-08,1,102,81,No,No,West,31,3.1
2023-04-08,1,103,96,Yes,Yes,East,23,3.72
2023-04-08,1,104,63,Yes,Yes,North,38,2.92
2023-04-08,1,105,74,Yes,Yes,East,21,3.99
2023-04-08,2,101,53,Yes,Yes,West,40,3.86
2023-04-08,2,102,31,No,No,East,39,2.75
2023-04-08,2,103,25,Yes,Yes,South,38,2.81
2023-04-08,2,104,67,No,No,East,26,2.83
2023-04-08,2,105,51,Yes,Yes,South,37,4.26
2023-04-08,3,101,52,No,Yes,East,40,4.42
2023-04-08,3,102,55,No,No,North,26,3.27
2023-04-08,3,103,82,Yes,Yes,North,28,4.19
2023-04-08,3,104,83,Yes,No,North,23,2.63
2023-04-08,3,105,26,No,Yes,South,23,3.8
2023-04-08,4,101,82,No,No,North,37,4.27
2023-04-08,4,102,59,No,No,North,23,2.76
2023-04-08,4,103,61,Yes,Yes,North,21,3.86
2023-04-08,4,104,34,Yes,No,West,30,2.55
2023-04-08,4,105,65,Yes,No,North,26,3.21
2023-04-08,5,101,24,No,No,West,26,3.0
2023-04-08,5,102,46,No,Yes,North,33,4.3
2023-04-08,5,103,63,Yes,No,North,26,3.7
2023-04-08,5,104,70,Yes,Yes,North,21,3.19
2023-04-08,5,105,36,No,No,East,40,2.59
2023-04-09,1,101,92,Yes,No,East,32,2.93
2023-04-09,1,102,68,No,Yes,South,29,4.08
2023-04-09,1,103,93,Yes,No,South,35,2.83
2023-04-09,1,104,43,Yes,Yes,North,23,3.77
2023-04-09,1,105,29,No,Yes,North,36,3.92
2023-04-09,2,101,75,Yes,Yes,East,27,4.33
2023-04-09,2,102,42,Yes,No,West,34,3.94
2023-04-09,2,103,28,No,Yes,South,28,2.76
2023-04-09,2,104,42,Yes,Yes,North,30,3.09
2023-04-09,2,105,32,Yes,Yes,North,25,3.92
2023-04-09,3,101,72,No,No,North,27,4.08
2023-04-09,3,102,29,No,Yes,North,32,4.08
2023-04-09,3,103,84,No,No,South,36,3.23
2023-04-09,3,104,61,Yes,No,North,28,3.68
2023-04-09,3,105,69,Yes,No,North,40,2.91
2023-04-09,4,101,96,No,No,South,30,3.43
2023-04-09,4,102,85,Yes,No,East,40,3.09
2023-04-09,4,103,38,Yes,No,South,20,4.22
2023-04-09,4,104,38,Yes,No,East,26,3.28
2023-04-09,4,105,66,Yes,No,West,36,2.71
2023-04-09,5,101,56,No,Yes,South,38,2.94
2023-04-09,5,102,55,Yes,Yes,North,30,4.2
2023-04-09,5,103,80,No,No,South,40,3.2
2023-04-09,5,104,58,Yes,No,North,37,3.36
2023-04-09,5,105,40,No,No,South,28,3.0
2023-04-10,1,101,60,Yes,No,West,24,3.46
2023-04-10,1,102,78,Yes,No,South,28,3.33
2023-04-10,1,103,25,Yes,No,East,36,3.3
2023-04-10,1,104,38,Yes,No,East,37,2.9
2023-04-10,1,105,58,No,Yes,West,20,2.59
2023-04-10,2,101,85,No,Yes,South,20,4.09
2023-04-10,2,102,61,Yes,Yes,North,29,3.33
2023-04-10,2,103,61,No,No,South,25,4.16
2023-04-10,2,104,53,Yes,Yes,North,20,3.5
2023-04-10,2,105,40,No,Yes,East,20,2.6
2023-04-10,3,101,70,No,Yes,East,40,2.8
2023-04-10,3,102,73,No,No,North,33,3.24
2023-04-10,3,103,22,No,No,West,32,4.25
2023-04-10,3,104,20,No,No,West,28,3.11
2023-04-10,3,105,30,Yes,Yes,South,40,3.03
2023-04-10,4,101,37,No,No,East,26,2.64
2023-04-10,4,102,64,No,Yes,North,37,3.19
2023-04-10,4,103,53,No,Yes,South,30,4.0
2023-04-10,4,104,28,No,No,West,35,4.32
2023-04-10,4,105,86,No,Yes,East,39,2.62
2023-04-10,5,101,59,Yes,Yes,East,29,3.04
2023-04-10,5,102,63,No,No,South,24,4.05
2023-04-10,5,103,71,No,No,West,20,3.5
2023-04-10,5,104,31,Yes,Yes,South,36,3.83
2023-04-10,5,105,54,No,No,North,34,3.63
2023-04-11,1,101,45,No,Yes,East,27,4.05
2023-04-11,1,102,73,No,Yes,East,26,4.46
2023-04-11,1,103,24,Yes,No,South,26,4.26
2023-04-11,1,104,61,No,No,East,36,3.8
2023-04-11,1,105,42,No,No,North,29,4.2
2023-04-11,2,101,63,No,No,West,21,2.57
2023-04-11,2,102,61,No,No,South,37,2.88
2023-04-11,2,103,69,Yes,Yes,East,35,3.78
2023-04-11,2,104,76,Yes,Yes,South,22,3.64
2023-04-11,2,105,21,Yes,Yes,North,24,2.58
2023-04-11,3,101,24,Yes,No,East,30,3.41
2023-04-11,3,102,40,No,No,North,28,4.22
2023-04-11,3,103,71,No,No,East,30,4.25
2023-04-11,3,104,62,Yes,Yes,South,30,2.88
2023-04-11,3,105,49,Yes,No,East,35,3.69
2023-04-11,4,101,78,No,Yes,North,26,3.06
2023-04-11,4,102,66,No,No,North,22,4.12
2023-04-11,4,103,57,No,Yes,South,29,3.32
2023-04-11,4,104,86,No,Yes,South,33,3.59
2023-04-11,4,105,23,No,Yes,West,33,4.34
2023-04-11,5,101,52,No,No,South,25,3.07
2023-04-11,5,102,44,No,Yes,East,38,3.6
2023-04-11,5,103,50,No,Yes,North,35,4.38
2023-04-11,5,104,96,No,No,North,30,2.96
2023-04-11,5,105,70,No,No,West,34,4.19
2023-04-12,1,101,73,No,No,East,36,2.77
2023-04-12,1,102,80,Yes,No,West,39,3.83
2023-04-12,1,103,23,No,No,North,21,3.3
2023-04-12,1,104,50,Yes,Yes,South,38,4.4
2023-04-12,1,105,29,No,Yes,West,36,3.51
2023-04-12,2,101,21,Yes,No,South,33,3.15
2023-04-12,2,102,90,No,Yes,North,34,4.39
2023-04-12,2,103,28,No,Yes,East,37,2.94
2023-04-12,2,104,94,No,Yes,South,29,3.61
2023-04-12,2,105,20,No,Yes,West,33,4.33
2023-04-12,3,101,60,Yes,No,West,38,3.2
2023-04-12,3,102,88,Yes,No,East,26,4.4
2023-04-12,3,103,34,No,No,East,29,2.77
2023-04-12,3,104,31,Yes,Yes,North,23,2.97
2023-04-12,3,105,31,Yes,No,South,36,2.78
2023-04-12,4,101,58,Yes,No,South,21,4.33
2023-04-12,4,102,51,No,Yes,North,40,2.65
2023-04-12,4,103,44,Yes,No,South,35,3.19
2023-04-12,4,104,68,Yes,Yes,South,29,3.72
2023-04-12,4,105,47,No,No,North,20,2.64
2023-04-12,5,101,30,No,No,North,40,4.41
2023-04-12,5,102,60,No,Yes,West,40,3.64
2023-04-12,5,103,25,Yes,Yes,East,22,2.55
2023-04-12,5,104,68,Yes,No,West,27,4.27
2023-04-12,5,105,92,No,No,South,30,2.55
2023-04-13,1,101,60,Yes,No,North,36,2.66
2023-04-13,1,102,86,No,Yes,North,28,3.17
2023-04-13,1,103,20,No,No,West,22,3.29
2023-04-13,1,104,62,Yes,Yes,North,31,3.6
2023-04-13,1,105,97,No,No,East,21,2.85
2023-04-13,2,101,85,No,Yes,North,32,2.69
2023-04-13,2,102,91,No,Yes,West,36,4.49
2023-04-13,2,103,39,No,Yes,North,32,4.43
2023-04-13,2,104,50,Yes,Yes,North,23,4.42
2023-04-13,2,105,71,Yes,Yes,East,33,2.94
2023-04-13,3,101,35,No,Yes,East,32,3.22
2023-04-13,3,102,70,No,No,South,31,3.15
2023-04-13,3,103,23,Yes,No,South,31,2.62
2023-04-13,3,104,39,No,No,South,23,3.7
2023-04-13,3,105,52,No,No,South,34,3.05
2023-04-13,4,101,48,Yes,No,North,32,2.72
2023-04-13,4,102,37,No,Yes,West,33,4.09
2023-04-13,4,103,55,No,Yes,South,38,4.02
2023-04-13,4,104,42,No,No,West,35,4.44
2023-04-13,4,105,41,No,Yes,South,24,3.61
2023-04-13,5,101,100,No,Yes,South,20,4.08
2023-04-13,5,102,82,No,Yes,West,22,4.08
2023-04-13,5,103,53,No,No,West,27,3.32
2023-04-13,5,104,66,No,No,North,29,4.41
2023-04-13,5,105,68,Yes,No,South,28,3.71
2023-04-14,1,101,26,No,Yes,East,31,2.92
2023-04-14,1,102,87,Yes,Yes,South,28,3.83
2023-04-14,1,103,39,No,No,South,24,4.27
2023-04-14,1,104,32,Yes,Yes,North,40,2.63
2023-04-14,1,105,71,Yes,No,West,38,3.72
2023-04-14,2,101,76,No,No,East,20,2.52
2023-04-14,2,102,69,No,No,East,37,3.03
2023-04-14,2,103,53,No,Yes,East,40,4.47
2023-04-14,2,104,63,Yes,Yes,South,24,3.92
2023-04-14,2,105,93,No,No,East,32,3.13
2023-04-14,3,101,32,No,No,West,20,3.74
2023-04-14,3,102,52,Yes,Yes,East,38,3.22
2023-04-14,3,103,66,Yes,Yes,East,29,3.94
2023-04-14,3,104,50,Yes,No,North,37,3.75
2023-04-14,3,105,90,No,No,South,29,3.07
2023-04-14,4,101,72,No,Yes,South,29,2.98
2023-04-14,4,102,78,No,Yes,East,32,3.6
2023-04-14,4,103,84,No,Yes,South,35,3.93
2023-04-14,4,104,85,Yes,No,North,37,2.64
2023-04-14,4,105,52,Yes,No,North,37,3.88
2023-04-14,5,101,87,Yes,No,West,37,3.3
2023-04-14,5,102,40,Yes,No,West,33,4.49
2023-04-14,5,103,69,Yes,Yes,East,39,3.25
2023-04-14,5,104,56,Yes,Yes,South,30,4.06
2023-04-14,5,105,28,No,Yes,South,32,3.1
2023-04-15,1,101,37,No,Yes,North,30,2.54
2023-04-15,1,102,45,Yes,Yes,West,21,3.79
2023-04-15,1,103,48,No,Yes,East,32,2.55
2023-04-15,1,104,54,Yes,Yes,East,40,3.99
2023-04-15,1,105,90,No,No,West,38,2.68
2023-04-15,2,101,85,No,No,East,36,4.31
2023-04-15,2,102,89,No,No,South,22,4.19
2023-04-15,2,103,35,Yes,No,North,34,4.29
2023-04-15,2,104,62,No,Yes,East,40,3.01
2023-04-15,2,105,79,No,Yes,West,20,3.6
2023-04-15,3,101,70,Yes,No,South,34,3.5
2023-04-15,3,102,30,Yes,Yes,West,23,4.35
2023-04-15,3,103,35,No,No,North,31,2.84
2023-04-15,3,104,93,Yes,Yes,South,34,3.18
2023-04-15,3,105,67,Yes,No,East,23,2.57
2023-04-15,4,101,80,Yes,No,North,38,3.32
2023-04-15,4,102,22,No,Yes,West,36,3.13
2023-04-15,4,103,53,No,Yes,North,36,3.6
2023-04-15,4,104,68,Yes,No,South,27,2.79
2023-04-15,4,105,33,No,Yes,West,29,4.11
2023-04-15,5,101,49,Yes,No,South,35,3.3
2023-04-15,5,102,34,No,No,East,35,2.98
2023-04-15,5,103,45,Yes,No,West,40,3.9
2023-04-15,5,104,25,Yes,Yes,North,22,3.94
2023-04-15,5,105,87,Yes,No,North,37,4.05
2023-04-16,1,101,50,No,Yes,East,22,2.78
2023-04-16,1,102,73,Yes,No,North,26,2.97
2023-04-16,1,103,87,No,No,East,24,3.06
2023-04-16,1,104,33,No,No,East,21,4.15
2023-04-16,1,105,37,No,Yes,West,23,3.68
2023-04-16,2,101,64,No,Yes,East,26,4.0
2023-04-16,2,102,25,No,No,East,39,3.03
2023-04-16,2,103,61,Yes,Yes,East,39,3.81
2023-04-16,2,104,98,Yes,Yes,South,36,4.12
2023-04-16,2,105,64,Yes,No,South,25,4.33
2023-04-16,3,101,52,Yes,Yes,East,31,3.17
2023-04-16,3,102,67,No,No,East,40,3.78
2023-04-16,3,103,83,Yes,Yes,West,34,2.62
2023-04-16,3,104,27,No,No,South,29,3.97
2023-04-16,3,105,64,No,Yes,South,38,3.89
2023-04-16,4,101,55,No,No,East,29,3.59
2023-04-16,4,102,40,Yes,No,West,27,3.95
2023-04-16,4,103,54,No,No,North,21,4.48
2023-04-16,4,104,22,Yes,No,North,39,3.23
2023-04-16,4,105,51,No,Yes,East,37,3.68
2023-04-16,5,101,92,No,No,East,38,4.44
2023-04-16,5,102,42,No,No,West,32,4.45
2023-04-16,5,103,92,Yes,No,East,33,3.8
2023-04-16,5,104,78,Yes,No,North,39,2.92
2023-04-16,5,105,87,No,No,South,22,3.44
2023-04-17,1,101,60,Yes,No,West,37,3.47
2023-04-17,1,102,83,No,No,West,33,4.23
2023-04-17,1,103,61,No,Yes,North,28,3.43
2023-04-17,1,104,40,No,No,West,24,3.25
2023-04-17,1,105,43,No,No,South,22,3.64
2023-04-17,2,101,84,No,Yes,North,33,2.67
2023-04-17,2,102,77,Yes,Yes,South,38,3.93
2023-04-17,2,103,31,No,Yes,North,22,4.38
2023-04-17,2,104,51,Yes,Yes,West,21,4.36
2023-04-17,2,105,70,No,Yes,South,24,2.65
2023-04-17,3,101,40,Yes,No,North,27,4.19
2023-04-17,3,102,53,No,Yes,South,21,4.13
2023-04-17,3,103,44,Yes,Yes,North,32,2.77
2023-04-17,3,104,99,Yes,No,East,31,4.43
2023-04-17,3,105,71,Yes,No,North,25,3.19
2023-04-17,4,101,20,Yes,Yes,North,30,4.03
2023-04-17,4,102,64,Yes,No,East,24,4.05
2023-04-17,4,103,72,No,No,East,34,3.16
2023-04-17,4,104,72,Yes,Yes,South,20,3.93
2023-04-17,4,105,36,Yes,No,West,38,3.92
2023-04-17,5,101,47,No,Yes,South,20,2.67
2023-04-17,5,102,39,Yes,Yes,East,28,3.72
2023-04-17,5,103,40,No,Yes,South,36,4.15
2023-04-17,5,104,46,No,No,South,33,2.52
2023-04-17,5,105,28,No,No,East,22,4.14
2023-04-18,1,101,72,No,Yes,East,27,2.91
2023-04-18,1,102,76,No,Yes,North,35,3.5
2023-04-18,1,103,54,Yes,Yes,East,21,3.28
2023-04-18,1,104,35,Yes,No,South,21,4.44
2023-04-18,1,105,52,Yes,No,East,34,3.96
2023-04-18,2,101,37,Yes,No,South,27,3.61
2023-04-18,2,102,62,No,No,East,28,3.75
2023-04-18,2,103,54,Yes,Yes,North,34,2.54
2023-04-18,2,104,26,No,No,South,38,3.44
2023-04-18,2,105,89,Yes,No,North,35,4.2
2023-04-18,3,101,87,No,No,East,30,2.57
2023-04-18,3,102,46,Yes,No,East,27,4.38
2023-04-18,3,103,27,Yes,Yes,North,30,2.79
2023-04-18,3,104,69,No,No,North,33,3.95
2023-04-18,3,105,42,Yes,Yes,West,35,4.0
2023-04-18,4,101,22,Yes,Yes,West,22,4.21
2023-04-18,4,102,34,Yes,Yes,East,40,4.31
2023-04-18,4,103,40,No,Yes,North,38,3.05
2023-04-18,4,104,85,Yes,No,West,35,4.03
2023-04-18,4,105,89,Yes,No,West,28,4.48
2023-04-18,5,101,69,Yes,Yes,North,35,3.38
2023-04-18,5,102,44,No,No,West,38,4.16
2023-04-18,5,103,58,No,Yes,South,32,3.07
2023-04-18,5,104,29,No,No,West,37,4.22
2023-04-18,5,105,96,Yes,No,North,40,2.52
2023-04-19,1,101,87,Yes,Yes,North,30,3.18
2023-04-19,1,102,100,Yes,Yes,West,39,3.49
2023-04-19,1,103,21,No,Yes,North,24,4.38
2023-04-19,1,104,98,No,Yes,North,39,3.6
2023-04-19,1,105,59,Yes,Yes,South,33,4.37
2023-04-19,2,101,59,No,Yes,West,34,3.87
2023-04-19,2,102,63,No,Yes,East,32,3.59
2023-04-19,2,103,97,Yes,Yes,West,26,3.2
2023-04-19,2,104,39,Yes,Yes,West,33,4.45
2023-04-19,2,105,41,Yes,Yes,West,33,2.97
2023-04-19,3,101,61,No,No,North,28,2.56
2023-04-19,3,102,83,No,Yes,East,24,4.26
2023-04-19,3,103,87,Yes,No,South,38,4.17
2023-04-19,3,104,91,No,No,South,32,3.83
2023-04-19,3,105,96,No,No,North,20,4.46
2023-04-19,4,101,81,Yes,Yes,South,20,3.63
2023-04-19,4,102,78,No,Yes,South,27,3.91
2023-04-19,4,103,57,No,Yes,North,26,3.05
2023-04-19,4,104,21,No,No,North,40,4.31
2023-04-19,4,105,64,Yes,Yes,South,28,4.24
2023-04-19,5,101,60,No,Yes,West,25,2.95
2023-04-19,5,102,75,No,No,North,37,3.07
2023-04-19,5,103,79,No,Yes,West,39,3.77
2023-04-19,5,104,35,Yes,No,South,34,4.35
2023-04-19,5,105,46,Yes,Yes,South,39,4.45
2023-04-20,1,101,38,Yes,No,East,38,2.78
2023-04-20,1,102,46,Yes,Yes,South,22,4.09
2023-04-20,1,103,52,No,Yes,South,39,3.49
2023-04-20,1,104,84,No,Yes,North,38,2.63
2023-04-20,1,105,27,No,Yes,West,24,3.28
2023-04-20,2,101,97,Yes,Yes,North,31,3.37
2023-04-20,2,102,68,No,Yes,West,28,3.5
2023-04-20,2,103,95,Yes,No,South,23,3.34
2023-04-20,2,104,34,Yes,No,South,35,2.84
2023-04-20,2,105,97,No,No,East,37,3.45
2023-04-20,3,101,38,No,Yes,East,26,4.02
2023-04-20,3,102,36,Yes,No,West,39,4.34
2023-04-20,3,103,37,No,No,South,33,3.74
2023-04-20,3,104,78,No,No,East,32,3.65
2023-04-20,3,105,47,Yes,Yes,West,39,3.14
2023-04-20,4,101,82,Yes,No,North,26,3.7
2023-04-20,4,102,77,No,No,North,39,3.72
2023-04-20,4,103,24,Yes,Yes,East,28,4.1
2023-04-20,4,104,55,Yes,Yes,North,21,4.25
2023-04-20,4,105,47,Yes,Yes,West,40,4.01
2023-04-20,5,101,23,Yes,No,East,28,3.93
2023-04-20,5,102,21,Yes,No,West,29,2.93
2023-04-20,5,103,80,Yes,No,South,24,3.83
2023-04-20,5,104,66,Yes,No,East,32,4.44
2023-04-20,5,105,83,Yes,Yes,South,35,2.74
2023-04-21,1,101,91,No,No,North,24,2.92
2023-04-21,1,102,67,Yes,Yes,North,28,3.6
2023-04-21,1,103,73,Yes,No,North,39,4.39
2023-04-21,1,104,52,No,No,South,38,2.9
2023-04-21,1,105,40,No,No,North,30,3.74
2023-04-21,2,101,76,Yes,Yes,South,39,3.83
2023-04-21,2,102,45,No,Yes,South,28,3.02
2023-04-21,2,103,73,Yes,No,West,20,2.73
2023-04-21,2,104,22,No,Yes,North,20,2.79
2023-04-21,2,105,51,Yes,Yes,South,36,3.34
2023-04-21,3,101,66,No,No,West,26,3.35
2023-04-21,3,102,86,Yes,No,East,31,3.19
2023-04-21,3,103,88,No,Yes,West,34,4.39
2023-04-21,3,104,39,Yes,No,North,24,4.45
2023-04-21,3,105,82,Yes,No,South,35,4.43
2023-04-21,4,101,55,Yes,No,West,24,4.23
2023-04-21,4,102,32,No,Yes,East,28,3.69
2023-04-21,4,103,31,No,No,West,40,3.95
2023-04-21,4,104,78,No,No,East,38,4.2
2023-04-21,4,105,47,Yes,No,South,38,3.92
